Date,BTC_USDT_Price,ETH_USDT_Price,BTC_Amount,ETH_Amount
2024/10/4 04:25,61118.4,2373.93,2e-05,0
2024/10/4 04:25,61118.4,2373.93,0,0
2024/10/4 04:25,61117,2373.93,0.2724649,0
2024/10/4 04:25,61129.9,2373.93,0.0157,0
2024/10/4 04:26,61130,2373.93,0.02472633,0.000842
2024/10/4 04:26,61134,2373.93,0.00343696,0
2024/10/4 04:26,61134,2373.93,9.178e-05,0
2024/10/4 04:26,61134,2373.93,0.0189826,0
2024/10/4 04:26,61134,2373.94,0,1.334493
2024/10/4 04:26,61134,2373.94,0.17677973,0
2024/10/4 04:26,61129.2,2373.94,0.00724247,0
2024/10/4 04:26,61129.2,2373.94,0.02295945,0
2024/10/4 04:26,61131.8,2373.94,1e-05,0
2024/10/4 04:26,61131.8,2373.94,0,0
2024/10/4 04:26,61131.8,2373.99,0,0.006615
2024/10/4 04:26,61131.8,2373.99,0.00099493,0
2024/10/4 04:26,61131.8,2373.99,0,0
2024/10/4 04:26,61131.8,2373.99,0,0
2024/10/4 04:26,61131.9,2373.99,0.00060716,0
2024/10/4 04:26,61131.8,2373.99,0.00186179,0
2024/10/4 04:26,61132,2373.99,1.00629796,0.000418
2024/10/4 04:26,61132,2373.99,0,0.776269
2024/10/4 04:26,61133,2373.99,0.00153324,0
2024/10/4 04:26,61133,2373.99,0,0
2024/10/4 04:26,61133,2373.99,0,0
2024/10/4 04:26,61133.9,2374.05,0.68472624,115.071959
2024/10/4 04:26,61156,2375.82,0.39647058,2.377967
2024/10/4 04:26,61159.9,2376.43,0.00738848,6.206604
2024/10/4 04:26,61163.9,2376.64,0.0049348,5.540093
2024/10/4 04:26,61158.1,2376.5,0.01042208,1.390928
2024/10/4 04:26,61158.1,2376.5,0,0
2024/10/4 04:26,61152,2376.22,0.01441907,0.1651
2024/10/4 04:26,61146.9,2376.22,0.00262913,0
2024/10/4 04:26,61146.9,2376.22,0.01090128,0
2024/10/4 04:26,61150,2376.22,0.05937279,0.013505
2024/10/4 04:26,61150,2376.39,0,0.101079
2024/10/4 04:26,61153.8,2376.4,1.18265902,0.042315
2024/10/4 04:26,61152,2376.4,0.00319966,0
2024/10/4 04:26,61150,2376.4,0.00917523,0
2024/10/4 04:26,61146.9,2376.32,0.00559728,0.0001
2024/10/4 04:26,61144.1,2376.3,0.01989469,10.217441
2024/10/4 04:26,61142.1,2376.3,0.00406223,0
2024/10/4 04:26,61142,2376.3,0.00490024,0
2024/10/4 04:26,61140.8,2376.3,0.0043579,0
2024/10/4 04:41,61118,2376.43,0.00315594,0
2024/10/4 04:41,61118.2,2376.43,1e-05,0
2024/10/4 04:41,61118.2,2376.43,0.04758559,0
2024/10/4 04:41,61118.3,2376.9,0.00376888,0.007403
2024/10/4 04:41,61119.9,2377.02,0.00706536,0.097677
2024/10/4 04:41,61119.9,2377.02,0,0
2024/10/4 04:41,61123.8,2377.02,0.00021825,0
2024/10/4 04:41,61123.8,2377.02,0,0
2024/10/4 04:41,61123.8,2377.02,0,0
2024/10/4 04:41,61123.8,2377.02,0,0
2024/10/4 04:41,61123.8,2377.15,0,0.0001
2024/10/4 04:41,61123.8,2377.14,0,0.0001
2024/10/4 04:41,61123.8,2377.14,0.005,0
2024/10/4 04:41,61123.8,2377.14,0.00101011,0
2024/10/4 04:41,61123.8,2377.14,0,0
2024/10/4 04:41,61123.8,2377.14,0,0
2024/10/4 04:41,61123.8,2377.14,0,0
2024/10/4 04:41,61123.8,2377.14,0,0
2024/10/4 04:41,61123.8,2377.14,0,0
2024/10/4 04:41,61123.8,2377.14,0,0
2024/10/4 04:42,61123.9,2377.14,0.00495241,0
2024/10/4 04:42,61123.9,2377.15,0,0.583992
2024/10/4 04:42,61124,2377.15,9.18e-05,0
2024/10/4 04:42,61124,2377.15,0,0
2024/10/4 04:42,61124,2377.15,0.00017218,0
2024/10/4 04:42,61124,2377.15,0,0
2024/10/4 04:42,61124,2377.15,0,0
2024/10/4 04:42,61123.9,2377.14,0.05350753,1.253992
2024/10/4 04:42,61123.9,2376.91,0,0.0001
2024/10/4 04:42,61123.9,2376.91,0,0
2024/10/4 04:42,61118.3,2376.91,0.00572904,0
2024/10/4 04:42,61119.8,2376.91,1e-05,0
2024/10/4 04:42,61119.8,2376.91,0,0
2024/10/4 04:42,61119.9,2376.91,0.00119473,0
2024/10/4 04:42,61119.9,2376.91,0.00069119,0
2024/10/4 04:42,61120.5,2376.91,0.00013428,0
2024/10/4 04:42,61120.5,2377.01,0,0.817981
2024/10/4 04:42,61120.5,2377.01,0,0
2024/10/4 04:42,61120.5,2377.01,0,0
2024/10/4 04:42,61122,2377.02,0.72222146,0.011503
2024/10/4 04:42,61127,2377.38,0.0080128,0.002203
2024/10/4 04:42,61127,2377.38,0,0
2024/10/4 04:42,61127,2377.38,0.03001,0
2024/10/4 04:42,61127,2377.38,0,0
2024/10/4 04:42,61127,2377.38,0,0
2024/10/4 04:42,61126.9,2377.38,0.01020174,0
2024/10/4 04:42,61126.9,2377.38,0,0
2024/10/4 04:42,61126.9,2377.62,0,0.0002
2024/10/4 04:42,61126.9,2377.62,0.00888577,0
2024/10/4 04:42,61126.9,2377.71,0,0.004824
2024/10/4 04:42,61126.9,2377.71,0,0.179719
2024/10/4 04:42,61126.9,2377.71,0,0
2024/10/4 04:42,61126.9,2377.71,0.02184224,0
2024/10/4 04:42,61126.9,2377.71,0,0
2024/10/4 04:42,61126.9,2377.71,0,0
2024/10/4 04:42,61126.9,2377.71,0,0
2024/10/4 04:42,61127,2377.71,5.417e-05,0
2024/10/4 04:42,61127,2377.71,0,0
2024/10/4 04:42,61127,2377.72,0.00908945,0.0421
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0,0.002396
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0,0
2024/10/4 04:42,61127,2377.72,0.00819044,0
2024/10/4 04:42,61127,2377.72,0.0011018,0
2024/10/4 04:42,61126.9,2377.72,1e-05,0
2024/10/4 04:42,61127,2377.72,0.00071,0
2024/10/4 04:42,61127,2377.72,0.00999247,0
2024/10/4 04:42,61126.9,2377.72,1e-05,0
2024/10/4 04:42,61126.9,2377.72,0,0
2024/10/4 04:42,61126.9,2377.72,0,0
2024/10/4 04:42,61126.9,2377.72,0,0
2024/10/4 04:42,61126.9,2377.72,0.0069277,0
2024/10/4 04:42,61127,2377.72,0.00801134,0
2024/10/4 04:43,61127,2377.72,0.00082888,0
2024/10/4 04:43,61127,2377.72,0,0.646097
2024/10/4 04:43,61127,2377.72,0.00090731,0
2024/10/4 04:43,61126.9,2377.71,1e-05,39.666154
2024/10/4 04:43,61126.9,2377.27,0,0.0004
2024/10/4 04:43,61126.9,2377,0,2.196378
2024/10/4 04:43,61127,2377.01,0.00161399,0.001782
2024/10/4 04:43,61126.9,2377.01,0.00018834,0.460322
2024/10/4 04:43,61126.9,2377,0,0.6
2024/10/4 04:43,61126.9,2377,0,0.02
2024/10/4 04:43,61127,2377,0.08180691,1.9901
2024/10/4 04:43,61126.9,2377,0.00818331,0
2024/10/4 04:43,61126.9,2376.92,0.01115399,0.000646
2024/10/4 04:43,61126.9,2376.92,0,0
2024/10/4 04:43,61126.9,2376.91,3.04681141,27.753808
2024/10/4 04:43,61101.8,2376.32,0.0136,0.0001
2024/10/4 04:43,61100,2376.31,1e-05,0.057752
2024/10/4 04:43,61100,2376.31,0,0.0001
2024/10/4 04:43,61100,2376.31,0.00863,0
2024/10/4 04:43,61100,2376.31,0,0
2024/10/4 04:58,61006.5,2373.23,0,0
2024/10/4 04:58,61006.5,2373.23,0,0
2024/10/4 04:58,61006.5,2373.34,0.00059973,0.0002
2024/10/4 04:58,61006.5,2373.34,0,0
2024/10/4 04:58,61006.6,2373.34,0.00129897,0
2024/10/4 04:58,61006.6,2373.46,0,0.094296
2024/10/4 04:58,61006.6,2373.46,0,0
2024/10/4 04:58,61006.6,2373.46,0,0
2024/10/4 04:58,61006.6,2373.46,0,0
2024/10/4 04:58,61006.6,2373.46,0,0
2024/10/4 04:58,61006.6,2373.46,0,0
2024/10/4 04:58,61006.6,2373.46,0,0
2024/10/4 04:58,61006.6,2373.46,0,0
2024/10/4 04:58,61006.6,2373.46,0,0
2024/10/4 04:58,61006.6,2373.58,0,0.001785
2024/10/4 04:58,61006.6,2373.58,0,0
2024/10/4 04:58,61006.6,2373.58,0,0
2024/10/4 04:58,61006.6,2373.58,0,0.903008
2024/10/4 04:58,61006.5,2373.51,0.02686667,0.0001
2024/10/4 04:58,61002,2373.51,1e-05,0
2024/10/4 04:58,61002,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0.00194272,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0.00780048,0.001549
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0.00066026,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.51,0,0
2024/10/4 04:58,61002.1,2373.56,0,0.0002
2024/10/4 04:58,61002,2373.56,5.435e-05,0
2024/10/4 04:59,61002,2373.56,0,0
2024/10/4 04:59,61002.1,2373.53,0.00024441,3.301184
2024/10/4 04:59,61002.1,2373.56,9.196e-05,0.0001
2024/10/4 04:59,61002.1,2373.56,0,0
2024/10/4 04:59,61002.1,2373.56,0,0
2024/10/4 04:59,61002.1,2373.56,0,0
2024/10/4 04:59,61002.1,2373.56,0,0
2024/10/4 04:59,61002.1,2373.56,0,0
2024/10/4 04:59,61002,2373.57,0.00509415,0.210753
2024/10/4 04:59,61002,2373.57,0.00466808,0
2024/10/4 04:59,61002,2373.56,0,0.018596
2024/10/4 04:59,61002,2373.57,0,0.004313
2024/10/4 04:59,61002,2373.57,0,0
2024/10/4 04:59,61002,2373.57,0,0
2024/10/4 04:59,61002,2373.57,0,0
2024/10/4 04:59,61002,2373.57,0,0
2024/10/4 04:59,61002,2373.57,2.836e-05,2.04302
2024/10/4 04:59,61002,2373.81,0,0.0002
2024/10/4 04:59,61002,2373.81,0,0
2024/10/4 04:59,61002,2373.81,0,0
2024/10/4 04:59,61002,2373.81,0,0
2024/10/4 04:59,61002,2373.81,2.158e-05,0
2024/10/4 04:59,61002,2373.81,0,0
2024/10/4 04:59,61002,2373.81,0,0
2024/10/4 04:59,61002,2373.81,0,0
2024/10/4 04:59,61002,2373.81,0,0
2024/10/4 04:59,61002,2373.81,0.16,0
2024/10/4 04:59,61002,2373.81,0,0
2024/10/4 04:59,61002.1,2373.81,0.00088768,0
2024/10/4 04:59,61002,2373.81,0.00487933,0
2024/10/4 04:59,61002.1,2373.81,0.00047227,0
2024/10/4 04:59,61002.1,2373.81,0,0
2024/10/4 04:59,61002.1,2373.81,0,0
2024/10/4 04:59,61002.1,2373.81,0,0
2024/10/4 04:59,61002.1,2373.81,0,0
2024/10/4 04:59,61002.1,2373.93,0.02333058,1.587628
2024/10/4 04:59,61005.5,2373.93,0.00509001,0
2024/10/4 04:59,61005.5,2373.93,0,0
2024/10/4 04:59,61005.5,2373.93,0,0
2024/10/4 04:59,61005.5,2373.93,0,0
2024/10/4 04:59,61005.5,2373.93,0,0
2024/10/4 04:59,61007.1,2374.39,0.01721655,0.387392
2024/10/4 04:59,61007.2,2374.06,0.00908597,0.0001
2024/10/4 04:59,61007.2,2374.06,0,0
2024/10/4 04:59,61007.2,2374.06,0,0
2024/10/4 04:59,61007.1,2374.06,0.00253567,0
2024/10/4 04:59,61007.1,2374.06,0,0
2024/10/4 04:59,61007.1,2374.15,0,0.009749
2024/10/4 04:59,61007.1,2374.15,0,0
2024/10/4 04:59,61007.1,2374.16,0.00029965,0.006372
2024/10/4 04:59,61007.2,2374.06,0.00074566,0.0001
2024/10/4 04:59,61007.1,2374.06,0.005,0
2024/10/4 04:59,61007.1,2374.06,0,0
2024/10/4 04:59,61007.1,2374.06,0,0
2024/10/4 04:59,61007.1,2374.07,0,0.835347
2024/10/4 04:59,61007.1,2374.07,0.00140251,0
2024/10/4 04:59,61007.1,2374.07,0.00102186,0
2024/10/4 04:59,61007.1,2374.07,0,0
2024/10/4 04:59,61007.1,2374.07,0,0
2024/10/4 04:59,61007.1,2374.07,0,0.059922
2024/10/4 05:15,61154,2378.3,0,0
2024/10/4 05:15,61154,2378.3,0,0
2024/10/4 05:15,61154,2378.3,0.00422876,0
2024/10/4 05:15,61154,2378.3,0.00025528,0
2024/10/4 05:15,61154,2378.3,0.00034858,0
2024/10/4 05:15,61154,2378.3,0,0
2024/10/4 05:15,61154,2378.3,0,0
2024/10/4 05:15,61154,2378.3,1.63433213,0.896287
2024/10/4 05:15,61154,2378.3,0,0
2024/10/4 05:15,61154,2378.3,0,0
2024/10/4 05:15,61158.2,2378.7,0.01663159,0.060549
2024/10/4 05:15,61158.2,2378.5,0,0.0001
2024/10/4 05:15,61155.1,2378.5,0.00011695,0.029504
2024/10/4 05:15,61155.1,2378.5,0,0
2024/10/4 05:15,61155.2,2378.4,0.11722616,0.048735
2024/10/4 05:15,61155.2,2378.4,0,0
2024/10/4 05:15,61155.2,2378.4,0,0
2024/10/4 05:15,61155.1,2378.41,0.45034834,0.004471
2024/10/4 05:15,61155.1,2378.41,0,0
2024/10/4 05:15,61155.1,2378.4,0,3.794758
2024/10/4 05:15,61155.1,2378.4,0,0
2024/10/4 05:15,61155.1,2378.4,0,0
2024/10/4 05:15,61152.6,2378.29,0.02499956,0.001647
2024/10/4 05:15,61152.6,2378.29,0,0
2024/10/4 05:15,61152.6,2378.41,0,0.001193
2024/10/4 05:15,61152.6,2378.41,0,0
2024/10/4 05:15,61152.6,2378.4,0,0.031007
2024/10/4 05:15,61152.6,2378.41,0,0.001697
2024/10/4 05:15,61152.6,2378.41,0,0.004304
2024/10/4 05:15,61152.6,2378.41,0,0
2024/10/4 05:15,61152.6,2378.41,0,0
2024/10/4 05:15,61152.6,2378.41,0,0
2024/10/4 05:15,61152.7,2378.5,0.06256531,0.296136
2024/10/4 05:15,61160.4,2378.5,0.04096015,0
2024/10/4 05:15,61160.4,2378.5,0,0
2024/10/4 05:15,61160.4,2378.6,0,0.0001
2024/10/4 05:15,61159,2378.6,1e-05,0.999
2024/10/4 05:15,61159,2378.6,0,0
2024/10/4 05:15,61159,2378.6,0,0
2024/10/4 05:15,61159,2378.6,0.49863834,0
2024/10/4 05:15,61159,2378.6,0,0
2024/10/4 05:15,61159,2378.39,0,0.005765
2024/10/4 05:15,61156,2378.39,0.00222538,0.076923
2024/10/4 05:15,61156,2378.39,0,0
2024/10/4 05:15,61156.1,2378.44,1.50684143,0.095895
2024/10/4 05:15,61156.1,2378.44,0,0.025543
2024/10/4 05:15,61156,2378.44,0.03140678,0
2024/10/4 05:15,61156,2378.44,0,0.07498
2024/10/4 05:15,61156.1,2378.44,0.00284698,0.084011
2024/10/4 05:15,61156.1,2378.44,1.01543678,9.158699
2024/10/4 05:15,61163.9,2378.44,0.04417291,0
2024/10/4 05:15,61163.9,2378.44,0,0
2024/10/4 05:15,61163.9,2378.44,0,0
2024/10/4 05:15,61163.9,2378.44,0.04087657,0
2024/10/4 05:15,61164,2378.8,0.00021,1.597774
2024/10/4 05:15,61163.9,2378.71,1.43368656,0.0001
2024/10/4 05:15,61163.9,2378.7,0,0.0001
2024/10/4 05:15,61163.9,2378.7,0,0
2024/10/4 05:15,61163.9,2378.7,0,0
2024/10/4 05:15,61163.9,2378.7,0,0
2024/10/4 05:16,61163.9,2378.71,0.02281465,0.0002
2024/10/4 05:16,61163.9,2378.71,0.32209368,0
2024/10/4 05:16,61159.9,2378.7,9.175e-05,0.0001
2024/10/4 05:16,61159.9,2378.71,1e-05,0.02492
2024/10/4 05:16,61159.9,2378.71,0,0
2024/10/4 05:16,61160,2378.71,0.0006391,0
2024/10/4 05:16,61160,2378.71,0,0
2024/10/4 05:16,61160,2378.7,0,0.0005
2024/10/4 05:16,61160,2378.7,0,0
2024/10/4 05:16,61160,2378.7,0,0
2024/10/4 05:16,61160,2378.7,0,0
2024/10/4 05:16,61160,2378.7,0,0
2024/10/4 05:16,61160,2378.7,0,0
2024/10/4 05:16,61160,2378.6,0.00035499,0.0001
2024/10/4 05:16,61160,2378.6,2.635e-05,0.094876
2024/10/4 05:16,61160,2378.6,0,0
2024/10/4 05:16,61160,2378.6,0,0
2024/10/4 05:16,61159.9,2378.6,0.5462606,1.436458
2024/10/4 05:16,61155.9,2378.34,0.00417768,0.0001
2024/10/4 05:16,61155.9,2378.34,0,0
2024/10/4 05:16,61155.9,2378.6,0,1.260332
2024/10/4 05:16,61158,2378.6,4.27e-05,0
2024/10/4 05:16,61158,2378.6,0,0.165357
2024/10/4 05:16,61158,2378.6,0,0
2024/10/4 05:16,61158,2378.6,0,0
2024/10/4 05:16,61158,2378.6,0.01345132,0
2024/10/4 05:16,61158,2378.6,0.00145502,0
2024/10/4 05:16,61157.9,2378.6,1e-05,0
2024/10/4 05:16,61157.9,2378.6,0.00981097,0
2024/10/4 05:16,61157.9,2378.6,0,0.02596
2024/10/4 05:16,61157.9,2378.4,0,0.011682
2024/10/4 05:16,61157.9,2378.4,0,0
2024/10/4 05:16,61157.9,2378.59,8.90298941,1.014096
2024/10/4 05:16,61151.9,2378.41,1e-05,0.00125
2024/10/4 05:16,61152,2378.31,0.00567608,1.025408
2024/10/4 05:16,61151.9,2378.3,1e-05,0.409752
2024/10/4 05:16,61151.9,2378.3,0.03791699,0
2024/10/4 05:16,61151.9,2378.22,0,6.703074
2024/10/4 05:16,61151.9,2378.2,0,0.020939
2024/10/4 05:16,61151.9,2378.1,0,0.0001
2024/10/4 05:31,61174,2377.91,0,0
2024/10/4 05:31,61174,2377.91,0,0
2024/10/4 05:31,61174,2377.91,0,0
2024/10/4 05:31,61174,2377.9,0,0.002004
2024/10/4 05:31,61175,2377.9,0.00701175,0
2024/10/4 05:31,61175,2377.9,0,0
2024/10/4 05:31,61175,2377.9,0,0.360403
2024/10/4 05:31,61175,2377.9,0,0
2024/10/4 05:31,61175,2377.9,0,0
2024/10/4 05:31,61175.1,2377.76,0.05706667,0.004304
2024/10/4 05:31,61175,2377.76,0.0563483,0.008369
2024/10/4 05:31,61167.2,2377.7,1e-05,0.0001
2024/10/4 05:31,61167.2,2377.7,0.01671504,0
2024/10/4 05:31,61167.1,2377.71,1e-05,0.0011
2024/10/4 05:31,61167.1,2377.71,0,0
2024/10/4 05:31,61167.1,2377.71,8.053e-05,0
2024/10/4 05:31,61167.1,2377.71,0,0
2024/10/4 05:31,61167.1,2377.71,0,0
2024/10/4 05:31,61167.1,2377.7,0,0.668795
2024/10/4 05:31,61167.1,2377.7,0,0
2024/10/4 05:32,61167.1,2377.7,0,0
2024/10/4 05:32,61167.1,2377.7,0,0
2024/10/4 05:32,61167.1,2377.4,0.0401624,0.111831
2024/10/4 05:32,61160.1,2377.28,1e-05,0.010037
2024/10/4 05:32,61160.1,2377.2,0.03674652,0.0001
2024/10/4 05:32,61160.1,2377.2,0.02016411,0.06
2024/10/4 05:32,61154,2377.11,1e-05,0.030102
2024/10/4 05:32,61154,2377.1,0.00890658,0.650844
2024/10/4 05:32,61153.2,2377.1,0.00205813,0
2024/10/4 05:32,61153.3,2377.02,0.00818422,0.006119
2024/10/4 05:32,61153.3,2377.02,0,0
2024/10/4 05:32,61156.8,2377.02,0.03271299,0
2024/10/4 05:32,61156.8,2377.02,0.01098687,0
2024/10/4 05:32,61156.7,2377.1,2.962e-05,0.000562
2024/10/4 05:32,61156.7,2377.1,1e-05,0
2024/10/4 05:32,61156.7,2377.1,0,0
2024/10/4 05:32,61156.7,2377.09,0,0.115429
2024/10/4 05:32,61156.7,2377.1,0,2.113777
2024/10/4 05:32,61156.7,2377.1,0.00119999,0.000426
2024/10/4 05:32,61156.7,2377.1,0,0
2024/10/4 05:32,61156.7,2377.1,0,0
2024/10/4 05:32,61156.7,2377.1,0,0
2024/10/4 05:32,61156.7,2377.1,0,0
2024/10/4 05:32,61156.7,2377.09,0,0.491221
2024/10/4 05:32,61156.7,2377.1,0,0.063202
2024/10/4 05:32,61156.7,2377.1,0.65,0
2024/10/4 05:32,61156.7,2377.11,0,0.0011
2024/10/4 05:32,61156.8,2377.14,0.03271288,0.0002
2024/10/4 05:32,61156.8,2377.26,0.00476251,0.95271
2024/10/4 05:32,61160,2377.3,0.06541336,0.0001
2024/10/4 05:32,61159.9,2377.3,0.01489456,0
2024/10/4 05:32,61160,2377.3,0.02018464,0
2024/10/4 05:32,61159.9,2377.3,1e-05,0.011737
2024/10/4 05:32,61159.9,2377.3,0.00762382,0
2024/10/4 05:32,61159.9,2377.3,0,0
2024/10/4 05:32,61159.9,2377.3,0,0
2024/10/4 05:32,61159.9,2377.3,0,0
2024/10/4 05:32,61159.9,2377.3,0,0
2024/10/4 05:32,61158.6,2377.2,0.00549003,0.855713
2024/10/4 05:32,61157.7,2376.9,0.04389301,0.0001
2024/10/4 05:32,61153.5,2376.9,0.04179784,0
2024/10/4 05:32,61152.4,2376.9,0.00853468,0
2024/10/4 05:32,61152.1,2376.9,0.06009438,0.824992
2024/10/4 05:32,61140.1,2376.44,0.03272048,0.042168
2024/10/4 05:32,61142.7,2376.32,2e-05,0.197505
2024/10/4 05:32,61145,2376.3,0.02013,0.0004
2024/10/4 05:32,61145,2376.3,0,0
2024/10/4 05:32,61150.5,2376.3,0.02926424,0
2024/10/4 05:32,61150.5,2376.5,0,0.0001
2024/10/4 05:32,61150.5,2376.5,0,0
2024/10/4 05:32,61148.7,2376.5,0.0036634,0
2024/10/4 05:32,61148.2,2376.5,0.03271743,0
2024/10/4 05:32,61147.3,2376.5,1e-05,0
2024/10/4 05:32,61147.3,2376.5,0,0
2024/10/4 05:32,61147.4,2376.5,0.03476863,0
2024/10/4 05:32,61147.4,2376.51,0,0.005664
2024/10/4 05:32,61147.3,2376.51,0.00056912,0
2024/10/4 05:32,61147.3,2376.51,0,0
2024/10/4 05:32,61147.3,2376.51,0,0
2024/10/4 05:32,61147.5,2376.51,0.00354501,0
2024/10/4 05:33,61147.5,2376.51,0,0
2024/10/4 05:33,61150.6,2376.66,0.04266587,0.0002
2024/10/4 05:33,61154.9,2376.69,0.05650159,0.449097
2024/10/4 05:33,61154.8,2376.69,0.00818637,0
2024/10/4 05:33,61154.9,2376.7,1e-05,0.009715
2024/10/4 05:33,61154.9,2376.7,0,0
2024/10/4 05:33,61154.9,2376.7,0,0
2024/10/4 05:33,61154.9,2376.7,0,0
2024/10/4 05:33,61154.9,2376.7,0,0
2024/10/4 05:33,61154.9,2376.7,0.003,0
2024/10/4 05:33,61155,2376.85,0.01530839,0.042345
2024/10/4 05:33,61157.9,2377,0.0100432,0.023311
2024/10/4 05:33,61158.5,2377,0.04077927,0
2024/10/4 05:33,61156.8,2377,0.00338516,0
2024/10/4 05:33,61154,2377,0.00346162,0
2024/10/4 05:33,61154,2377,0,0
2024/10/4 05:33,61158,2377,0.00818648,0
2024/10/4 05:33,61158,2377,0,0
2024/10/4 05:33,61157.9,2377,0.0985,0
2024/10/4 05:33,61158,2377.14,0.03789951,0.0003
2024/10/4 05:48,61197.8,2380.83,0,0
2024/10/4 05:48,61195,2380.83,0.00027749,0
2024/10/4 05:48,61195,2380.83,1.11750015,0.830535
2024/10/4 05:48,61195,2380.85,0,0.0001
2024/10/4 05:48,61195,2380.85,0,0
2024/10/4 05:48,61195,2380.85,0,0
2024/10/4 05:48,61195,2380.85,0,0
2024/10/4 05:48,61195,2380.85,0.08255045,0
2024/10/4 05:48,61195,2380.85,0.03269247,0
2024/10/4 05:48,61195,2380.86,1.12012032,3.635329
2024/10/4 05:48,61195,2380.86,0.11459645,0
2024/10/4 05:48,61195,2380.86,0,0
2024/10/4 05:48,61195,2380.87,0,0.00084
2024/10/4 05:48,61195,2380.87,2.143e-05,6.279
2024/10/4 05:48,61195,2380.87,0.00065225,0
2024/10/4 05:48,61195,2380.87,0.48745,0
2024/10/4 05:48,61195,2380.87,0.00243185,0
2024/10/4 05:48,61194.9,2380.87,1e-05,0.422022
2024/10/4 05:48,61195,2380.88,0.09636184,1.900576
2024/10/4 05:48,61195,2381.05,0.53548933,2.483249
2024/10/4 05:48,61199.9,2381.7,2.77883236,10.314452
2024/10/4 05:48,61200,2382.23,2.93898,1.676119
2024/10/4 05:48,61200,2382.5,6.94082123,1.816627
2024/10/4 05:48,61210.6,2383,0.15320628,6.388003
2024/10/4 05:48,61216.8,2383.3,0.04695606,3.055555
2024/10/4 05:48,61215.5,2382.9,8.205e-05,0.248361
2024/10/4 05:48,61215.5,2382.74,0,0.0052
2024/10/4 05:48,61215.5,2382.7,0.0448825,0.176238
2024/10/4 05:48,61209.8,2382.41,1e-05,0.500827
2024/10/4 05:48,61209.8,2382.41,2.35179773,5.723683
2024/10/4 05:48,61216,2382.59,0.03279376,0.413949
2024/10/4 05:48,61215.9,2382.45,1e-05,1.302055
2024/10/4 05:48,61215.9,2382.45,0,0.0001
2024/10/4 05:48,61215.9,2382.46,0,0.093786
2024/10/4 05:48,61215.9,2382.46,0,0
2024/10/4 05:48,61216,2382.46,0.19802378,0
2024/10/4 05:48,61215.9,2382.46,1e-05,0
2024/10/4 05:48,61215.9,2382.46,0,0.118087
2024/10/4 05:48,61216,2382.4,0.17486523,0.442842
2024/10/4 05:48,61215.9,2382.4,1e-05,0
2024/10/4 05:49,61215.9,2382.4,0,0
2024/10/4 05:49,61215.9,2382.41,0.0583695,0.0101
2024/10/4 05:49,61210.1,2382.4,0.01095683,5.029965
2024/10/4 05:49,61206.7,2382.37,0.03268617,3.581326
2024/10/4 05:49,61206.7,2381.81,0,7.032149
2024/10/4 05:49,61206.7,2381.85,0,8.658137
2024/10/4 05:49,61206.7,2381.81,0,0.197799
2024/10/4 05:49,61206.7,2381.61,0,0.334595
2024/10/4 05:49,61206.5,2381.61,0.00707338,0
2024/10/4 05:49,61201.1,2381.61,0.00861891,0
2024/10/4 05:49,61201,2381.41,1e-05,0.009236
2024/10/4 05:49,61203.9,2381.41,2e-05,0
2024/10/4 05:49,61204.4,2381.59,0.0653649,0.01312
2024/10/4 05:49,61204.4,2381.5,0,0.0001
2024/10/4 05:49,61205.9,2381.51,0.03373298,0.004299
2024/10/4 05:49,61205.9,2381.5,0.03268665,0.125771
2024/10/4 05:49,61205.9,2381.5,0,0
2024/10/4 05:49,61205.9,2381.41,0.0653633,0.004627
2024/10/4 05:49,61205.8,2381.53,1e-05,0.1261
2024/10/4 05:49,61205.8,2381.34,0.06745377,0.28723
2024/10/4 05:49,61196.9,2381.18,2.242e-05,0.0001
2024/10/4 05:49,61196.9,2381.21,0,4.958901
2024/10/4 05:49,61198.2,2381.41,0.02001,0.042743
2024/10/4 05:49,61198.2,2381.42,0,0.029496
2024/10/4 05:49,61199.8,2381.42,0.00066921,0
2024/10/4 05:49,61199.5,2381.53,0.03884575,2.005353
2024/10/4 05:49,61198.1,2381.54,0.00310981,0.0002
